vf_id,capability,frontend_surface_ids,backend_modules,canonical_state_source,event_source,authority_source,status
VF-SAA-007,VibeFlow Web,FE-011/FE-012,billing/support,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-SAA-008,Billing Provider,FE-011/FE-012,billing/support,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-SAA-009,Support Evidence Attachment,FE-011/FE-012,billing/support,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-SAA-010,Diagnostic Bundle,FE-011/FE-012,billing/support,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-SAA-011,Support Case,FE-011/FE-012,billing/support,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-REL-001,CleanRoomPolicy,FE-009,release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-REL-002,DependencyPolicy,FE-009,release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-REL-003,ConformanceSuite,FE-009,release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-REL-004,SBOM/DependencyRegistry,FE-009,release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-REL-005,SBOM/Dependency Evidence,FE-009,release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-REL-006,Runtime Compatibility Gate,FE-009,release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-REL-007,MobileRelease,FE-009,release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-REL-008,Native Binary Hardening Gate,FE-009,release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-REL-009,OTARelease,FE-009,release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-REL-010,OTA Compatibility Policy,FE-009,release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-REL-011,Signed Native Release,FE-009,release,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ENV-001,Project Runtime Descriptor,FE-004,project/workspace-adapter,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ENV-002,Dependency Capability,FE-004,project/workspace-adapter,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ENV-003,Port Capability Manifest,FE-004,project/workspace-adapter,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ENV-004,Project Instruction Artifact,FE-004,project/workspace-adapter,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ENV-005,Environment Definition,FE-004,project/workspace-adapter,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-GRO-001,Feedback -> Task lineage,FE-001,project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-GRO-002,Growth Surface,FE-001,project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-GRO-003,SEO Finding -> Task,FE-001,project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-GRO-004,SEO Verification Check,FE-001,project,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-001,Abuse & Risk Policy,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-002,Provider-neutral AgentBinding + policy,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-003,VibeFlow Agent Policy,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-004,Central policy + gateway + provider grants,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-005,Append-only VibeFlow usage/entitlement ledger,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-006,VibeFlow Billing Ledger,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-007,VibeFlow CheckpointManifest + recovery transaction,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-008,VibeFlow Connection/SecretRef broker,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-009,Connection Broker,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-010,Checkpoint Manifest + reconciliation,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-011,Deployment provider adapters,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-012,Provider-neutral Control Plane API,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-013,Explicit origin/session/grant binding,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-014,Model Routing Policy,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-015,Yjs/standard collaborative state if needed,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-016,OpenTelemetry + pluggable backend,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-017,OTel Telemetry Plane,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-018,Deployment Adapter Contract,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-019,Collaboration Provider Contract,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-020,SecretRef / Credential Broker,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-021,KMS-backed secret boundary,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-022,VibeFlow API/control plane schema,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-023,BYOW first; provider capability + later own isolation,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UNK-024,Workspace Provider Contract,N/A,independent-design,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-PORT-001,Cross-provider project portability,FE-002,project/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-PORT-002,Agent provider portability,FE-002,project/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-PORT-003,Model provider portability,FE-002,project/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-PORT-004,Workspace provider portability,FE-002,project/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-PORT-005,Deployment provider portability,FE-002,project/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-TRU-001,Independent completion verification authority,FE-003/FE-008,verification/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-TRU-002,Execution recovery classification,FE-003/FE-008,verification/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-TRU-003,Evidence export and attestation bundle,FE-003/FE-008,verification/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-TRU-004,Provider certification framework,FE-003/FE-008,verification/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-TRU-005,Protocol compatibility harness,FE-003/FE-008,verification/execution,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-POL-001,Cross-provider connection grants,FE-006,policy/connection,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-POL-002,Unified approval inbox,FE-006,policy/connection,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-POL-003,Spend and resource budget policy,FE-006,policy/connection,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-AI-001,Agent admission and capability negotiation,FE-003,execution/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-AI-002,Context provenance and redaction policy,FE-003,execution/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-AI-003,Agent handoff with authority preservation,FE-003,execution/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UX-001,Provider-neutral UX normalization,FE-001/FE-003,project/gateway,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-UX-002,Mobile-first remote action center,FE-001/FE-003,project/gateway,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ECO-007,VibeFlow project export/import manifest,FE-002,gateway/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
VF-ECO-008,External agent/client session grants,FE-002,gateway/provider-registry,03_BACKEND/STATE_MACHINES.yaml where applicable,03_BACKEND/EVENT_CATALOG.yaml,02_ARCHITECTURE/CANONICAL_RESOURCE_MODEL.yaml,NOT_STARTED
